ticker,success,is_banking,model_used,lifecycle_stage,lifecycle_sub,value_per_share_tl,market_price_tl,upside_pct,damodaran_verdict,equity_value_tl,shares_outstanding,wacc,normalized_margin,periods_fetched,items_mapped,errors
YEOTK,True,False,cyclical_dcf,mature_growth,"cyclical,capital_intensive",16.23,73.30,-77.86,SAT,5.76B,355000000,9.92%,15.57%,8,12,
YESIL,False,False,distress_dcf,distress,"cyclical,asset_light",,1.62,,UNKNOWN,,,,,16,12,Model distress_dcf orchestration TBD (Faz 2.3.x)
YGGYO,True,False,cyclical_dcf,mature_growth,"cyclical,capital_intensive",61.43,240.50,-74.46,SAT,14.35B,233582013,14.23%,65.75%,16,12,
YIGIT,False,False,decline_dcf,decline,"cyclical,capital_intensive",,25.94,,UNKNOWN,,,,,4,12,Model decline_dcf orchestration TBD (Faz 2.3.x)
YKSLN,False,False,none,,,,3.39,,UNKNOWN,,,,,0,0,Pipeline error: ValueError: No items in response for YKSLN
YONGA,True,False,cyclical_dcf,mature_stable,"cyclical,capital_intensive",-0.85,58.25,-101.46,SAT,-0.01B,16800000,11.80%,7.07%,16,12,
YUNSA,True,False,cyclical_dcf,mature_stable,"cyclical,capital_intensive",2.44,8.63,-71.71,SAT,1.17B,480000000,13.67%,8.99%,16,12,
YYAPI,False,False,distress_dcf,distress,"cyclical,capital_intensive",,1.17,,UNKNOWN,,,,,16,12,Model distress_dcf orchestration TBD (Faz 2.3.x)
YYLGD,True,False,cyclical_dcf,mature_growth,"cyclical,capital_intensive",1.08,12.53,-91.39,SAT,1.17B,1086980000,9.63%,12.09%,8,12,
ZEDUR,True,False,cyclical_dcf,mature_stable,"cyclical,capital_intensive",-1.94,9.89,-119.65,SAT,-0.34B,174750000,13.15%,4.57%,16,12,
ZERGY,True,False,industrial_fcff,mature_stable,"stable,asset_light",-0.22,22.28,-101.00,SAT,-0.14B,626000000,11.88%,1.44%,4,12,
ZGYO,True,False,cyclical_dcf,mature_growth,"cyclical,capital_intensive",31.48,31.64,-0.51,BEKLE,6.63B,210492225,14.30%,20299.39%,4,12,
ZRGYO,True,False,cyclical_dcf,mature_growth,"cyclical,capital_intensive",12.65,21.94,-42.36,SAT,59.36B,4693620000,13.71%,1185.21%,8,12,
GARAN,True,True,banking_ddm,,,197.28,137.60,43.38,AL,828.59B,4200000000,11.09%,,0,0,
AKBNK,True,True,banking_ddm,,,98.96,75.20,31.59,AL,514.58B,5200000000,11.09%,,0,0,
YKBNK,True,True,banking_ddm,,,38.96,38.66,0.78,BEKLE,329.11B,8447051284,11.09%,,0,0,
ISCTR,True,True,banking_ddm,,,17.19,14.59,17.85,IZLE-AL,154.75B,9000000000,11.09%,,0,0,
HALKB,True,True,banking_ddm,,,142.24,40.32,252.79,AL,177.80B,1250000000,11.09%,,0,0,
VAKBN,False,True,banking_ddm,,,,32.06,,UNKNOWN,,,,,0,0,Banking data not available for VAKBN (banking_data.py'ye eklenmeli)
TSKB,False,True,banking_ddm,,,,12.54,,UNKNOWN,,,,,0,0,Banking data not available for TSKB (banking_data.py'ye eklenmeli)
SKBNK,False,True,banking_ddm,,,,14.19,,UNKNOWN,,,,,0,0,Banking data not available for SKBNK (banking_data.py'ye eklenmeli)
ALBRK,False,True,banking_ddm,,,,8.92,,UNKNOWN,,,,,0,0,Banking data not available for ALBRK (banking_data.py'ye eklenmeli)
ICBCT,False,True,banking_ddm,,,,17.22,,UNKNOWN,,,,,0,0,Banking data not available for ICBCT (banking_data.py'ye eklenmeli)
KCHOL,True,False,holding_sotp,,,177.78,211.50,-15.94,IZLE-SAT,450.83B,2535898345,,,0,0,
SAHOL,True,False,holding_sotp,,,195.83,100.00,95.83,AL,399.57B,2040403931,,,0,0,
